id_md5,click_id,has_click,user_id
32f12f9666e4aba1ecbd7ad02a623194,CLK_000387,1,U_08110
d8cd6c5a1c4c2e3d99caaa0d40cf0b0b,CLK_000388,1,U_449603
d8641d4c13618fcaa83fa9f95f098409,CLK_000389,1,U_130133
5778c945b95ea15e8bf1bf58b327b3ed,CLK_000390,1,U_102071
54df8a1356469b14dbfe90e2998204eb,CLK_000391,1,U_46919
1906bda20d166ffd133efa4ec35538f6,CLK_000392,1,U_100341
6b4c5a82ea35f5eade86892f1aa7d13a,CLK_000393,1,U_181698
14fcc981a058a93d48003ef626f1eb7f,CLK_000394,1,U_152776
c62614c14dd885037ce4dd80748f78d2,CLK_000395,1,U_271935
d9d46b8795d461d602e5e7f023b4a232,CLK_000396,1,U_462459
5898afd763658bbac475527fbfcb6f58,CLK_000397,1,U_117717
035be90cf5d43018da8d16aa29e7ee80,CLK_000398,1,U_359115
e5ac148a2a11d5a0904f1f81a45d33e3,CLK_000399,1,U_31367
163d9dde3081c7f4575aa4e52c4a4120,CLK_000400,1,U_484205
85c7bd9515ebfa73a9af9a84008c2a78,CLK_000401,1,U_134661
c8cf2c8c9ca847b95d6b0b567634123a,CLK_000402,1,U_48992
67ea404092622a00b93811270050bb56,CLK_000403,1,U_355929
31a0e86179dcffc913d5b2ffaa0f673f,CLK_000404,1,U_205585
00cb2a1daaf49856c36f43b2d66f65af,CLK_000405,1,U_376849
2c7db42cb8509cba1bd02d7801e560ba,CLK_000406,1,U_364017
650cc586c5666a6cff1a8fe6d9e92173,CLK_000407,1,U_403553
2037208698f6a6ba3161b75ba61ed671,CLK_000408,1,U_435406
cd9671ade6665fc9df574850d7a49c2f,CLK_000409,1,U_298042
294c875fcf3a83d0f9d8b23156d550f0,CLK_000410,1,U_316734
5a2c025dfe35ba4409b70127b45dab9e,CLK_000411,1,U_06640
53ccd452b7ba48ec55f55f7d022fb3a2,CLK_000412,1,U_154164
a601f6622bcbd033cd5565ee9ab8c238,CLK_000413,1,U_20714
5cd358c6c17ce5d112681bebe4dbb823,CLK_000414,1,U_191700
521ee20ca462e7a335114c734b6179d3,CLK_000415,1,U_454332
37649ebf825b3c680881963773ab2296,CLK_000416,1,U_416649
236ccf45b97eb57d02fce0f9b0bcbee6,CLK_000417,1,U_72929
162c23fd679735f95084957576953c58,CLK_000418,1,U_355064
676e6877ff235fa1fe4e5e06a0c1f58b,CLK_000419,1,U_318259
6add0e6fc8c1b1cce97b8698b5444c94,CLK_000420,1,U_103210
5100d20d349a0ed15df5d53299589ad0,CLK_000421,1,U_492709
258f3053220c38c046afe8c0847a4193,CLK_000422,1,U_120661
9dcd7d28c0b456f9f035b34951932725,CLK_000423,1,U_41405
b97ba0750486d4c4bd1ceff6c1d59c55,CLK_000424,1,U_189187
0911dcd5ca48b381bba3f643699de77d,CLK_000425,1,U_72668
2a27f6bcbd2dce48cb24e19c0304f7a2,CLK_000426,1,U_233888
b0fd767fb945e0ab4e7f0615ff48101e,CLK_000427,1,U_16258
e33b92fc82be3d4c9972e7bd3c10f56c,CLK_000428,1,U_99167
d1a59b09f299d83fbaa0420e2bd6a6f5,CLK_000429,1,U_224646
a37dee04a2fc182b1665ca6af6f2410b,CLK_000430,1,U_234131
9d1dfbd460aa64b176fd17625b8b26e3,CLK_000431,1,U_277885
1861d5b17566068ce483795f93ac3774,CLK_000432,1,U_117823
ddff26946bf892df286a7fee1e6918a6,CLK_000433,1,U_86335
0ed1c782cccf30d30fac86f8a862503a,CLK_000434,1,U_122198
be641829d4be0a4a25293d943e2349c7,CLK_000435,1,U_264044
611ca0855a7628cb0e76f772101048c4,CLK_000436,1,U_398004
9dfbb9aaf5d6d5093b58e7d8fe7049d4,CLK_000437,1,U_211180
6d89f2d6c437bdf2b464beedb2c210da,CLK_000438,1,U_42378
290f153cbba8db677b8468c0a365ff81,CLK_000439,1,U_83571
3d42a3bfd63187045d7713fca5ea6329,CLK_000440,1,U_117153
973553dbf1ae1fdd6a0ca1aacfd04984,CLK_000441,1,U_336841
15ab06f96d32232fd395d7034fbbaa0d,CLK_000442,1,U_175112
d1031196e65ca020b640620b5116609b,CLK_000443,1,U_314286
f5ded4cade4ce8c68bd95006285014e0,CLK_000444,1,U_453547
75ce51689926d4f3ea01b754c6bdd935,CLK_000445,1,U_418893
381d685510da772145340bcf9294dbb9,CLK_000446,1,U_43860
a9f09259c71b49ff3ea1e666a2be0383,CLK_000447,1,U_308408
dc06fd119968004ae29a6be75d128bbe,CLK_000448,1,U_394848
e88dfbe9004be5c5b595dad0b7ac3551,CLK_000449,1,U_17241
350bf75d37426d773deb0d07aa5f720f,CLK_000450,1,U_393032
5e478200681a9959c366d6c8da0ea309,CLK_000451,1,U_403010
2ed322c1fa8181e962076f7f3e6fa417,CLK_000452,1,U_203001
111ba8cc251916cae7fe338c01cc073e,CLK_000453,1,U_391431
fda64fc25d46cf9743f2022103a829cd,CLK_000454,1,U_441923
1a5d9508a5ba8031c9d2fc9777055a5f,CLK_000455,1,U_106174
4b99d7f8cb244e726c1ce964ee25ca5a,CLK_000456,1,U_304951
a9732637d55c0ce55b6a33c8413f2b16,CLK_000457,1,U_391647
d119a785f764e5621452e5db5b4df0e6,CLK_000458,1,U_151941
c13f87e2ad7e3e152d53e0d85bcfa010,CLK_000459,1,U_418797
442fd91ef1c3c2d30b99679f04dd4319,CLK_000460,1,U_362371
fa8864810b645c6b0638c9e0e343a75a,CLK_000461,1,U_79776
8a6b7bcf5c8c3c8b876dfd9381ae295b,CLK_000462,1,U_320042
6e0a99f8983a48f92c9db13575d27b37,CLK_000463,1,U_174808
fcbdc11838d1d3a6c293821ee0fb0ca1,CLK_000464,1,U_21816
7cf56261f492f0fd8c10169e7b4059e5,CLK_000465,1,U_131167
22b35a81fedea97326e987c1a93203cc,CLK_000466,1,U_388021
032560e51e520d58f623af76d09a376a,CLK_000467,1,U_61311
0d276ea2c4baff8f908f31e2adf965d0,CLK_000468,1,U_348076
32f666fdc263935f285b729782ec5e71,CLK_000469,1,U_360357
02de3cac0f20cef0097fc540baa9b6aa,CLK_000470,1,U_145358
ba7f4c657dd9ef770d5194c25c59601b,CLK_000471,1,U_355422
871d93eac155107a35dfed24a3a392e6,CLK_000472,1,U_31337
26a1127f03e1b757d1cf76728b77d2ac,CLK_000473,1,U_493515
ca9a755a67f8e654d79fd7387d3f0a0c,CLK_000474,1,U_458039
fa7c9901d5395fd31925386e63ecaac7,CLK_000475,1,U_474576
c310aaa00e6e0d1ef403ce5449ff58c9,CLK_000476,1,U_436396
9134bb718dd4d664fcb03d591f9a8b0e,CLK_000477,1,U_112151
11b508da864735cd69cf28c5285f7bba,CLK_000478,1,U_366037
f57fc5a83c67b3696870c68268c7eac9,CLK_000479,1,U_345478
ccff1c7cac35b0ff047d7b380ec3fd77,CLK_000480,1,U_232696
e72290f05f7cfd5d3d34be7c031bb1c2,CLK_000481,1,U_406507
5de81ec2d6eb45c740c1f4bdff4d82ca,CLK_000482,1,U_456243
79c42533ef362d7924dd3696d759d2b0,CLK_000483,1,U_270368
8d456fd560bcedaa6ff76bfead4b5515,CLK_000484,1,U_376689
3bdd849b7c05ec07e40a4749d35ea026,CLK_000485,1,U_472498
0bb65d65d79cb150f03b7ade67d66091,CLK_000486,1,U_115637
28cb77149bd82714de122d949f2c4a41,CLK_000487,1,U_17128
b408b147fad3bf4e36429d0c267b4900,CLK_000488,1,U_295492
8b7f8ca2f7a87f2da113cfe813137c8c,CLK_000489,1,U_312901
e92f1d544a5592b7ab58a59f9a2fa0bc,CLK_000490,1,U_129218
0cc745dab2b606a29d94565f5cda015a,CLK_000491,1,U_227632
165a6c9906765ec661dff19c8de03c7b,CLK_000492,1,U_240507
4f93405353e4965791f0bf3d7ebd4b53,CLK_000493,1,U_284760
abedfdf519693e319e3af2ec7760d904,CLK_000494,1,U_256955
6a574e5676e1b493e23df4fda7ab0b7b,CLK_000495,1,U_31053
c450d421c495deebd8efc1f0cfbb2e68,CLK_000496,1,U_414627
b5daafa3076768b62dbb8b973a329aa4,CLK_000497,1,U_493272
4d4130b0dd823ca72ee9179a0c434be7,CLK_000498,1,U_72261
01709087a85b281b446119c395909ffc,CLK_000499,1,U_481084
e7f2f56d306491e8b6a846aebd4853d4,CLK_000500,1,U_262196
aa38dc233157fd6c11be788db78f19f9,CLK_000501,1,U_460854
13d44b64005023ecae925ca979787fa5,CLK_000502,1,U_12944
987959b7e72de06c7e2b5d5f9a492bf2,CLK_000503,1,U_190622
d04f9844609e3c51f243e88ed3e94672,CLK_000504,1,U_315065
731f9cbf16d233c98bfe4a14727bf02d,CLK_000505,1,U_224742
11377d80881e92037c4a6acd11c6c14b,CLK_000506,1,U_291436
24b3a0e1d8f5c3ca074f74aff069a9ec,CLK_000507,1,U_198155
1227b4e3a938a2220da479157704f4fa,CLK_000508,1,U_252642
a0fb5b1cc10f7fc6345dadb92c5e7a59,CLK_000509,1,U_320385
bfb7176b878623691b35c223a8e690b0,CLK_000510,1,U_338173
fd47b2445242285d5e13e7d2fa65447d,CLK_000511,1,U_423675
f57199d9e0cbc1ba976bf33dc1ee1695,CLK_000512,1,U_334905
9d834f8e7d1062db3b2c3299682bbaba,CLK_000513,1,U_385077
df7ad4380b4499b17e3a670639c451e5,CLK_000514,1,U_05255
e0ce91734ccc1d28c3344dd93bbe0ffe,CLK_000515,1,U_54994
1d54de9daec7e7307443d00598b80b72,CLK_000516,1,U_303837
7efed3c8e181db1c162e380154331738,CLK_000517,1,U_363259
5f941e084a1ad8628b8b41cc0dec4efc,CLK_000518,1,U_183147
d93f7d093d45b4be2748ffea593d0793,CLK_000519,1,U_460641
a111e7d44204157650b6ed6eade764e2,CLK_000520,1,U_247011
46454de627db32cb55c52439dadd6a96,CLK_000521,1,U_49284
698c9f7aa939c18bcaf0fd2cfc5bd616,CLK_000522,1,U_67284
d87e1012d2b1a329aeab45fd69047e9e,CLK_000523,1,U_432351
b2b22cd693d6fca5ca2b0c23082e3771,CLK_000524,1,U_03272
194ea3e127d71e1a0a5a38806d39f4cd,CLK_000525,1,U_62988
e8b7a37a8c9c2673a80ba49bc55efe14,CLK_000526,1,U_451985
2c92eec35d190ae39d4b087c7187c0e4,CLK_000527,1,U_123505
c1b0c418b1c73e93ba0d63eae379f0c2,CLK_000528,1,U_453375
ed00235948a6de8461aaa4ade2fe763d,CLK_000529,1,U_185409
a24262d86db565de46a77ee0dd21f6ce,CLK_000530,1,U_103236
e735bb2607b1c91ea35279de27380352,CLK_000531,1,U_378927
281ed04fda2c97c0c456aa670211ad16,CLK_000532,1,U_234684
502e16350e12a3df6a68e3d11628ff54,CLK_000533,1,U_435547
565108dcc15af11dce4bef245e20a910,CLK_000534,1,U_82362
fa33c366ec626c9ade43d89126f5306e,CLK_000535,1,U_414514
3c093e8a61322a876033f880efe8d83e,CLK_000536,1,U_458609
9dea34894135a7ab2077efdcdaaed83c,CLK_000537,1,U_461761
b25d874dbed3f210197eafc4d259dee2,CLK_000538,1,U_149076
2c886350da16a7e0dda0ff86ae427cc3,CLK_000539,1,U_137457
d412f80bd97f03f1f017e553462ac8a5,CLK_000540,1,U_375153
84f2db9ecee89982049e121e5b8d8ba9,CLK_000541,1,U_200085
9daf3a3577ba8c8294e9edab42b8433d,CLK_000542,1,U_94839
22bc25b2c4005ec7820994c498f700e5,CLK_000543,1,U_162947
6619ecb973cb8213eae053591f3f59dd,CLK_000544,1,U_111512
189877e0d320bbcf6c925eefc132fde9,CLK_000545,1,U_51205
119b287b476d4d8676a948557a346fb3,CLK_000546,1,U_495190
015fd77dc70629ab3c910eb7b9800984,CLK_000547,1,U_377372
f3a9af08fe8f3a8d9fff34decf1ad44a,CLK_000548,1,U_465167
9c386f8274c35c615a552987d16cf184,CLK_000549,1,U_160826
56b77ffae22d59ec6e2aa68017f53f28,CLK_000550,1,U_351070
47bbf7d129452e5422f4238163b7dc60,CLK_000551,1,U_197859
4abac30d097981dc68cdbbeb96116235,CLK_000552,1,U_99719
3828375e90462e0f6b7571f7487dbcf4,CLK_000553,1,U_88062
7ce42e41244567847e1726f9bbd9f511,CLK_000554,1,U_481202
053454ee49b86384385805bfd0dbacfd,CLK_000555,1,U_360196
f4f61e228f1c30d752644f731f0c01da,CLK_000556,1,U_213768
5625a2e9c065424e1709615efb06a727,CLK_000557,1,U_272750
df590e0f9caf08dac78b9624dc06abd8,CLK_000558,1,U_272980
fc718573c52e1fb0945c17d87f39b78f,CLK_000559,1,U_77806
ff02b5a0c9299667fac69632ee6d461e,CLK_000560,1,U_489021
f034fbad7017eb46bec9be1840179570,CLK_000561,1,U_108995
b471f24b4ffd750488710ea0b30cf522,CLK_000562,1,U_286297
5bed7c2f98689a5b88ea41111bc928a0,CLK_000563,1,U_472714
edb3e90b0b9bfd2b85aea04ccf482d62,CLK_000564,1,U_383865
5f52f26bef2f2f0980af148a5c367f25,CLK_000565,1,U_417415
f54059aad7982aa654c2d67949a8ef30,CLK_000566,1,U_16777
8ff9309b01d4c468d8c5fec089457362,CLK_000567,1,U_118933
1b758b232f0ec687e7f92a7e5c00385c,CLK_000568,1,U_463585
d549680049e03f69c4e241e706a44c51,CLK_000569,1,U_222475
07326767cb34017eb580f99a35e096b8,CLK_000570,1,U_262657
807faaaabbb420fbedf86b5c3d783979,CLK_000571,1,U_133787
9c5c3ec3fbbe0925cd8c926a8f54679d,CLK_000572,1,U_359249
d3ebd393afda1ac972a4e78a3a1b5d31,CLK_000573,1,U_07821
cccc2d2911b15c7cd2e71bb440f3ef26,CLK_000574,1,U_34667
85730f66b639aa4819d1f716c1dfc280,CLK_000575,1,U_475627
d57aca9132b68a39fea63e122fba4ea6,CLK_000576,1,U_69273
02a4c49095455f8afdf6b0e2771e8bee,CLK_000577,1,U_352561
cc05049bcb52f84d2959abf8a78ea354,CLK_000578,1,U_234499
718950288526d29afbde0b84bc32a3fa,CLK_000579,1,U_323421
db5a75012ee72feea4122b859fbcf16a,CLK_000580,1,U_215219
36a49119755f846ade35264eb773cd63,CLK_000581,1,U_415508
881348c7ef229a1fd1b0745fcf3b078d,CLK_000582,1,U_202864
38dad48bd13082f1ac5f468c752b4ac9,CLK_000583,1,U_36223
4adc96f7edf6dee5a5d734b927aa62f6,CLK_000584,1,U_382451
48cf62927ca100552e468bdcb39360f4,CLK_000585,1,U_397492
7fd4de8b0c67693bd50a78d90aaaa34a,CLK_000586,1,U_81534
537c12d3cb7bfffb23117bf4b8181ff7,CLK_000587,1,U_192736
8abf1804345ecc87613736cf919cff88,CLK_000588,1,U_436957
b7ea4beb43db90a31eb3d36e6e673c02,CLK_000589,1,U_154635
426673aa38df73f237c3923fca68071d,CLK_000590,1,U_84974
d0e6856bc7ad964fcccbb90b1c752e36,CLK_000591,1,U_244328
c5d6899bce622373cde831387e4d6be9,CLK_000592,1,U_411944
b2e880f70063798c6d9dd165687c59fe,CLK_000593,1,U_100195
47375e6c5ff0f026953e810bd68e640f,CLK_000594,1,U_385038
a894b27b0e003cdd30fa04de479f00b3,CLK_000595,1,U_158043
7bbc3356443c0f6852f0cff19a351613,CLK_000596,1,U_298510
77bca284ad48ae9884b06a636292cb9b,CLK_000597,1,U_02158
6aec48b13423a13f6c82f6846fc138fa,CLK_000598,1,U_75646
dcd375d9dd455d693662d74ef85c6873,CLK_000599,1,U_480514
61c45687973273e5c96adf576083fcc8,CLK_000600,1,U_363192
ed35a83f9093bb2fe8c67daa84a9d6e1,CLK_000601,1,U_426203
de9c7e57231b292f18f52695a95b9b4a,CLK_000602,1,U_476966
0619f779b8cc1d804787837ec1017711,CLK_000603,1,U_341990
92a89578d78225b2373a070e93c1425c,CLK_000604,1,U_268760
b800a87313134f566196efd81159bb99,CLK_000605,1,U_188575
76948adeff8b9e6f9777d469864dc013,CLK_000606,1,U_385389
9e4030a779610f8f98806e887e5dfc1e,CLK_000607,1,U_133719
ad46690c38b59d152f48dda78130e749,CLK_000608,1,U_149726
dd469a4b6cf8939a696195d5cf0fab7b,CLK_000609,1,U_105690
afd9aeac13821d4002d4534aee19a478,CLK_000610,1,U_274552
9870b2c50cf980be348b66958c53a822,CLK_000611,1,U_43497
ec6e523321d30455d5967f734770625f,CLK_000612,1,U_150547
f7e982a19ed73980a5b9da2ee12f6b97,CLK_000613,1,U_24622
31d39b9383fa920d77056e54c4c6b141,CLK_000614,1,U_04425
0ecc029e891df08e9ac7b50e8b098173,CLK_000615,1,U_52691
a32f37961d8660470c56bc4dfd3d1bf6,CLK_000616,1,U_193983
f32c6b7010631c2e2695657bf17bcb3f,CLK_000617,1,U_317608
0eaf44650df6fd666b8991ba55aba4ef,CLK_000618,1,U_380633
d866a190486e0aab28fc0c12292bfa8e,CLK_000619,1,U_178108
ce011392de1c9ed3be860fcd63fd91e4,CLK_000620,1,U_263270
99ea9ac24d71ce8ee3354df885a127d0,CLK_000621,1,U_46495
79e75542ba5474c7371f5b8eae967945,CLK_000622,1,U_209225
2eafa1a60f96ceedcf707081fe05fcc4,CLK_000623,1,U_126449
bfc8c00a48803a585552893111622812,CLK_000624,1,U_14309
fe50e0a32ea39f515148def916672b2d,CLK_000625,1,U_435343
370a5892ef3a0c2729fcd9fa467ab3ee,CLK_000626,1,U_223543
8c34bc0864d17b934d4401cea81f0fb4,CLK_000627,1,U_467698
2a93c12c22bc5a2d5e9eac774366f239,CLK_000628,1,U_302536
14914e6809bf2242e4b8feb74b03eaea,CLK_000629,1,U_194752
2def58ac2de9811baa58205b44091bda,CLK_000630,1,U_309882
2f9abbb4a3784c708d0767e6db97afcb,CLK_000631,1,U_368501
3440be5cd9c0c9f7410e0eb57812a830,CLK_000632,1,U_226099
7e07f3a9434132a8bdeff3e93ffbb337,CLK_000633,1,U_391077
9b3c4ee729c0b80dc8d0a1cb26c99d41,CLK_000634,1,U_476515
ff707d05252f8e1ef1d41ceebb143a1f,CLK_000635,1,U_42714
c8fd6e4a7cb16bafbd057add791809af,CLK_000636,1,U_365031
8eed8a14bfe95b96890d5b63220b1f81,CLK_000637,1,U_450727
8dbffcd953b382eec5aeb15eb2dbc16e,CLK_000638,1,U_232184
790030ebfb34147a3b4deddfae3ba0bf,CLK_000639,1,U_70911
9cc02290fb3a456301550d3d1ab395ee,CLK_000640,1,U_08076
8750006cc5d7a9465df9861f3c42f065,CLK_000641,1,U_331201
99f7081458be1ae3bab1363b913082a0,CLK_000642,1,U_113411
509250ef2a5d7e9f90679bda5c4b4b58,CLK_000643,1,U_494812
9416464a16afed28da76d316d20c622e,CLK_000644,1,U_448492
c46f4d6452ba635ee90d64e4ed9cd640,CLK_000645,1,U_411858
60a305b5bbaf9e69c8894118ae34bf79,CLK_000646,1,U_360420
bd57bf4362a94fea330c1a70fac62eee,CLK_000647,1,U_56304
366351806628045ac80d1497ac2d37d7,CLK_000648,1,U_383980
c5f1e78a3befc2a430eba161a2153a94,CLK_000649,1,U_73488
3d6e3e06fba918509d01af32fe5d0212,CLK_000650,1,U_455774
ae0becff1364d09398cabb2f6d5ebad1,CLK_000651,1,U_435749
484b1ad0694604ae7a1bf655fd98d689,CLK_000652,1,U_104864
a49ce2d7d632d79c4347fd62c74fb715,CLK_000653,1,U_476399
ddf61e2e2f7bae683a466be1e3b2f362,CLK_000654,1,U_56475
babb650744dc6ad142d6fbf113490034,CLK_000655,1,U_260281
2c738852e73121ec4486d55429f09e73,CLK_000656,1,U_155834
3a9190e73b8a5bf48365ab633c86b130,CLK_000657,1,U_348358
868c333bf1c7eb0aa0a8f483f30a8df1,CLK_000658,1,U_319305
be264113050685463c41b89f8e181bd7,CLK_000659,1,U_53235
3fd45718736b3be54afd1fa3af32f991,CLK_000660,1,U_497614
ffd45386588da5f77142414c80f25ec3,CLK_000661,1,U_321831
73bb186a8ec31b2920013cc2f7483f98,CLK_000662,1,U_439356
574803c6656e41beaee4fb310d65c51d,CLK_000663,1,U_146928
5719607ca6f9818ceebe66f2a8d6b5af,CLK_000664,1,U_493326
2c07138d589bbe8b2eb23fa3fb647b2b,CLK_000665,1,U_139087
64cd7eea85fa3c86cf396b9b280d178e,CLK_000666,1,U_289107
89c1947bfa878d6e4b310e153ff0c261,CLK_000667,1,U_485101
1087c2c62579b35c10649639f51465e9,CLK_000668,1,U_228564
87aa41f239f8f82b4999c147b4d86f8c,CLK_000669,1,U_284289
113dbde01caaab12086f708622fefb74,CLK_000670,1,U_358508
b4b108170835ec632c04af4bcdc57985,CLK_000671,1,U_171731
a78a3991ac4efe14248a37ddfd0ed04f,CLK_000672,1,U_211023
58e25db0807579170ed7087db0feab53,CLK_000673,1,U_115711
481f34fb0aafed544188a4774cf6dbe7,CLK_000674,1,U_292348
0ae1ca0f42c7f568713d07ccb704a032,CLK_000675,1,U_210342
4dca3c178fb566ccd880b285a72ff92c,CLK_000676,1,U_380358
105888082385b80678b076ade22e13f3,CLK_000677,1,U_415382
3d90c3d60ede9ff61635f329a849d182,CLK_000678,1,U_182614
1721492a486565441257495b9abac4dc,CLK_000679,1,U_404105
41089220bc16aa1cb59bffba6511c1ba,CLK_000680,1,U_458315
3b765ef93eff0b1ba100aa9673b09da2,CLK_000681,1,U_03560
a905d8cf4c3baf273a2e1ffca557e35b,CLK_000682,1,U_45232
110a755b0d7d0b3b7eaced61e7a7445f,CLK_000683,1,U_403451
efdb0468c87827868b5ff5c542c8084e,CLK_000684,1,U_45660
50ced51ac80e714ce4a40ebbfa43c6d7,CLK_000685,1,U_276426
e8bd9fb9b3e1d4654cfc1d887bc89a92,CLK_000686,1,U_155127
6e9492807e4e22533e2334f840e0721b,CLK_000687,1,U_06314
432614af39f27bc76c6dc1451af843b3,CLK_000688,1,U_54233
2721417ad4f702d173d0331585092f12,CLK_000689,1,U_317798
48335d6b465bf44f20ab5075b693e873,CLK_000690,1,U_346962
da8bd267e427626fedc0333219c5a5be,CLK_000691,1,U_93327
43ac1b87e68c22d2623caf72fe155945,CLK_000692,1,U_129080
4d119266823fa1433edfb02db44a15cc,CLK_000693,1,U_229035
8df4cea58868f0a19cbc0a73da154b64,CLK_000694,1,U_236969
ee28175b72ff9d077c43d67a19a7cc56,CLK_000695,1,U_403815
430066dcbd337c133d0822c3bc818966,CLK_000696,1,U_211429
c8f605464f11e7019e7eaf49b424721c,CLK_000697,1,U_203186
a7c3abcdc8c1c33a2a1160f6d7f7803c,CLK_000698,1,U_336250
ab09d476d072e0b747d14bd78125ba66,CLK_000699,1,U_451973
5d115aaf8ea8036407e3cc04e80d2fed,CLK_000700,1,U_491613
cf16f7073f45feb32bc464cf726701cb,CLK_000701,1,U_246870
a7fbba35165bded7b019ac39c48f658f,CLK_000702,1,U_419370
6717cef585bf1da7131d260d10290c86,CLK_000703,1,U_194607
bf8f8126888469b32160a5e87c44c598,CLK_000704,1,U_356678
0328f7f4954e3e9b6c5269d9f39ffc2d,CLK_000705,1,U_347774
05bd05e500ac5814c7c8bd748e3079ec,CLK_000706,1,U_330826
5fa7d0161f085a41763e10cf9ad6a264,CLK_000707,1,U_173589
7a8e9a23a5f9a5b11c471668100a2046,CLK_000708,1,U_288931
6ed2aecad6564d6325160cec7839eafc,CLK_000709,1,U_163778
9334be4c9ac981b6cc0b6284a4404b32,CLK_000710,1,U_437135
ba1b09f1da500d16c1bcd7845d7cad3f,CLK_000711,1,U_402791
0d63f1d4adf25902c44411026e255cd3,CLK_000712,1,U_411580
376e17d643e3e16d834a1c0894da3872,CLK_000713,1,U_36462
b5144cd4515012bd1690053c71eff9e5,CLK_000714,1,U_237044
245c5028b4573f05ffd780d28574af4f,CLK_000715,1,U_304516
3811d1736c03e22d099aa8f74c2e405f,CLK_000716,1,U_471397
3ac39cd6ac20200f1b8ed5c9fdd6039f,CLK_000717,1,U_244461
1b06679884bf042bf53be85f20d4a689,CLK_000718,1,U_478915
314a260a64b19d4dbf7671335990f4d1,CLK_000719,1,U_77851
488fa5dc9c3c388fd6589b38f76341bc,CLK_000720,1,U_448981
61bf142940cf7a488371b0857e96b648,CLK_000721,1,U_374928
bf0edf4619c40d35a13479393e07e625,CLK_000722,1,U_144708
6d0f2a25f892fa996299349b7e405e79,CLK_000723,1,U_218330
db3db844af4824fec095390365a93d83,CLK_000724,1,U_37852
d6e8a8f6b117f8db744e74da3534e32e,CLK_000725,1,U_112143
bdc80a9d76c741e11b0d91e697b95aa2,CLK_000726,1,U_372489
2ad8249a37fa8b0e61d40884d1b0b718,CLK_000727,1,U_445725
05ec12c90841336a5436227758d0ef5d,CLK_000728,1,U_186831
194fdce217ec7ff629d77b7fe6f95c1e,CLK_000729,1,U_123398
433e5c9dad979a4d13150020144f3aaa,CLK_000730,1,U_290824
411887fbcf473374ddd429cddba4eba9,CLK_000731,1,U_372395
69cb6bc6950d2bf626e39fe4e56caa21,CLK_000732,1,U_97624
1cdb8f3760bdf3ccdbb524aba6edbea9,CLK_000733,1,U_302894
c770dcac55145775e75a6bfbe32bf681,CLK_000734,1,U_479575
e7c6cc27f98a54929dd55f4062033b7a,CLK_000735,1,U_485708
b97243917327f7d86e87c8602241a9ff,CLK_000736,1,U_96062
1948038cd5800d33e000a8326f653ff4,CLK_000737,1,U_402805
d68cde54044aee4775d924e1a42f4b57,CLK_000738,1,U_321500
2e4fba86baa48eef53cfd19d46cdf39b,CLK_000739,1,U_342842
500557eae57e228a68456f6656ae1dc6,CLK_000740,1,U_116799
3f53662719443d741648f16e03924ee9,CLK_000741,1,U_221218
744ad767e3c385b1d1887e74602f1be5,CLK_000742,1,U_393349
9b8df6c4bc9b8a552f78133933f6baf9,CLK_000743,1,U_291251
e6efbe7c886b9841ec666d7927bf2235,CLK_000744,1,U_31190
0bdfc551f37a3b124d3d7ed20c449089,CLK_000745,1,U_123399
b945a1c3a9a1663b547f98d50818ed2a,CLK_000746,1,U_227573
7d1265bbf0ec69d021bacbe109142fca,CLK_000747,1,U_377176
db7af98b08858d322b0296156ed088ab,CLK_000748,1,U_297586
45143bb17e711628d3312bb4bf62f5f5,CLK_000749,1,U_440925
0332921e0398ccb3a758832e987b90ff,CLK_000750,1,U_24744
1b20d6751329160f119007234c3fe2d7,CLK_000751,1,U_312532
e27e0d215a724c836928164f1109c41c,CLK_000752,1,U_492293
3bb9f0a74af170e71d3f04b0ee80d4a5,CLK_000753,1,U_315967
956d166725f57cd90a2287d93b8d7a56,CLK_000754,1,U_94524
bf795dc79b7a66dafbe30930ca726c98,CLK_000755,1,U_490643
ff32ecfa129cfc7a3ec5e551b621adc0,CLK_000756,1,U_307110
84e286c7dafdd3b2acddd78be68957d1,CLK_000757,1,U_370299
2e4f9ef41b95c33bebfb86f03ee2feb1,CLK_000758,1,U_446691
c4b9f5cd6fa77a2c43a235682e58010f,CLK_000759,1,U_320009
a45c4e3eb19352a49ee916e663820bf3,CLK_000760,1,U_268124
652ba095a547579033fa36950a1fd5fb,CLK_000761,1,U_300278
7a358f47ee532248042d22b1fddfc76d,CLK_000762,1,U_38617
ba51b7ab7dfcaca7452f3b7fd83a3a4d,CLK_000763,1,U_475805
c4adcd557c5ccd136999cf84c5711d30,CLK_000764,1,U_378829
f7be2da085cdfd1e465dac249e188013,CLK_000765,1,U_242417
4a73ed3c5def47ed9194d09e743b6da3,CLK_000766,1,U_334300
4bc8ad024f810743daa02d7bb0334c45,CLK_000767,1,U_157947
31a414a5121fc1b3203aaa8fed618fb4,CLK_000768,1,U_32742
9b7eb4ceaaaaf6c5abb024c66dbc8326,CLK_000769,1,U_192931
c5165a8795baed11047ba3d98b435ba4,CLK_000770,1,U_374514
7b8e464e1c2acecedb9411cf5475c0d6,CLK_000771,1,U_60639
05a9517a6f520bc52000d572e8831094,CLK_000772,1,U_345524
07faa0aafcc7b0125f2c33df70deed0f,CLK_000773,1,U_69916
2319b00905f7ab8a5c82b08ca4f0fc66,CLK_000774,1,U_378004
